"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"MIKHAIL LAZAREV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2022-01-16 19:39:00","12h 26m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273212310,9837547,8.8,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,42000,,,-
MARLIN,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-01-16 18:46:00","1d 10h 11m","CEYHAN ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273452590,9585912,4.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"TRINITY SHIPPING LLC",,,RUSSIA,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7008,,,-
"ALEKSANDR SHEMAGIN",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-16 17:32:00","3d 7h 43m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273352260,9612909,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"NOBEL SHIPYARD",market.nobel@mail.ru,RYBINSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,6613,,,-
"ASLAN KHADARCEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-16 16:59:00",43m,,,,,,,-,,,-,,Laden,"In Transit",,273440780,9297199,4.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,"PALMALI CO LTD",,,RUSSIA,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"SELAH SHIPYARD",selah@superonline.com,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6477,,,-
"EMERALD SHINER",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-16 15:54:00","1d 12h 2m","SKAGEN ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,538005423,9289776,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",PANAMAX/LR1,"PRIME TANKER MANAGEMENT INC",reception@prime-marine.net,,GREECE,"PRIME MARINE MANAGEMENT INC",,,GREECE,,,,,"PRIME TANKER MANAGEMENT INC",reception@prime-marine.net,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",73741,,,-
"DMITRY POKROVSKY",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-16 15:15:00","5d 57m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273332580,9683726,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZTECH LEASING",,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,6999,,,-
"NORDIC TATIANA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-16 14:57:00","17h 24m","MARMARA EREGLISI",TR,TRMAR,,,,-,,,-,,Laden,"Not in Transit",,636093001,9340128,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"NORDIC HAMBURG SHIPPING NHS GMBH & CO KG",,,GERMANY,"TRANSPORT CAPITAL ",,SINGAPORE,SINGAPORE,"NORDIC HAMBURG SHIPMANAGEMENT GMBH & CO KG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DALIAN MARINE DIESEL",,DALIAN,CHINA,38396,,,-
"RED OPAL",DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-01-16 14:52:00","18h 25m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,215270000,9381512,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"SOCOMAR SRL",socomar@socomar.it,,ITALY,"SOCOMAR SRL",socomar@socomar.it,,ITALY,,,,,"SOCOMAR SRL",socomar@socomar.it,,ITALY,"UK P & I CLUB",,LONDON,U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",40099,,,-
"IBERIAN SEA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-16 13:12:00","1d 15h 15m","SKAGEN ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,636018670,9815604,14.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"DAIWA KISEN KK",company@daiwakisen.co.jp,,JAPAN,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"HANJIN SUBIC SHIPYARD",,OLONGAPO,PHILIPPINES,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,114218,,,-
"RIDGEBURY JOHN B",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-16 12:58:00","2d 10h 17m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,538005424,9349631,11.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"RIDGEBURY TANKERS",info@ridgeburytankers.com,,U.S.A.,,,,,"V SHIPS UK LTD",,,U.K.,"STANDARD P & I CLUB",,LONDON,U.K.,"SHIN KURUSHIMA ONISHI SHIPYARD",webmaster@skdy.co.jp,IMABARI,JAPAN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,MITSUI,,,JAPAN,45975,,,-
PENELOP,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-16 12:55:00","1d 6h 51m",GDANSK,PL,PLGDN,,,,-,,,-,,Laden,"Not in Transit",,309924000,9325908,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,,,,,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115091,,,-
AMBELOS,DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-16 12:08:00","1d 1h 44m",LONGKOU,CN,CNLKU,,,,-,,,-,,Laden,"Not in Transit",,311000695,9801524,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ALBERTA SHIPMANAGEMENT LTD",,,GREECE,"ALBERTA SHIPMANAGEMENT LTD",,,GREECE,,,,,"ALBERTA SHIPMANAGEMENT LTD",,,GREECE,"UK P & I CLUB",,LONDON,U.K.,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,114674,,,-
AMMOLIT,DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-01-16 11:49:00","1d 8h 41m","YUZHNO-MORSKOY ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273213390,9016870,6.4,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"DILMAS CO LTD ",dilmas@rambler.ru,,RUSSIA,"DILMAS CO LTD ",dilmas@rambler.ru,,RUSSIA,,,,,"DILMAS CO LTD ",dilmas@rambler.ru,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"BALTIC SHIPYARD",info@bz.ru,ST.PETERSBURG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,5797,,,-
"CSK ENDEAVOUR",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-16 11:26:00","1d 4h 20m",LANSHAN,CN,CNLSN,,,,-,,,-,,Laden,"Not in Transit",,563030600,9810501,13.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"KAWASAKI KISEN KK K LINE",,,JAPAN,"TAI CHONG CHEANG STEAMSHIP CO HK",,,"HONG KONG (CHINA)",,,,,"TAI CHONG CHEANG STEAMSHIP CO HK",,,"HONG KONG (CHINA)",,,,,"NAMURA SHIPBUILDING",Administration_Dept@namura.co.jp,IMARI,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,MITSUI,,,JAPAN,114657,,,-
AVIOR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-16 11:14:00","10h 57m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273415140,9164512,8.0,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"JOINT STOCK CO LUKOIL",,,RUSSIA,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,"SEA ENGINEERING LTD ",,,RUSSIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,13786,,,-
"ROSTOV VELIKIY",DEPARTURE,Port,MAKHACHKALA,RU,RUMCX,"2022-01-16 08:51:00","2d 22m",,,,,,,-,,,-,,"Partially Laden","In Transit",,273445330,9289001,3.2,,DISCHARGE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ASTRONAUT SHIPPING CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"GAZPROMNEFT MURMANSK",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-01-16 04:50:00","3d 10h 16m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273430430,9167930,6.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,,,,,"GAZPROMNEFT SHIPPING LTD",shipping@spb.gazpromneft.ru,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA NETHERLANDS",,,NETHERLANDS,8245,,,-
"BUKHTA GERTNERA",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-01-16 04:30:00","1d 2h 24m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273218180,9183829,8.3,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRANSOIL CO LTD OOO TRANSOIL",,,RUSSIA,"TEKHNOTEK LLC",,,RUSSIA,,,,,"TRANSOIL CO LTD OOO TRANSOIL",,,RUSSIA,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"GDYNIA SHIPYARD",mm@stocznia.gdynia.pl,GDYNIA,POLAND,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,CEGIELSKI,,POZNAN,POLAND,21852,,,-
"DELTA VICTORY",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-16 04:24:00","1d 2h 43m",WILHELMSHAVEN,DE,DEWVN,,,,-,,,-,,Laden,"Not in Transit",,240290000,9288708,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,,,,,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,HYUNDAI,,,"SOUTH KOREA",111006,,,-
"SCF IRTYSH",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-16 03:00:00","1d 11h 46m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636017653,9397535,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",49999,,,-
"MEKHANIK PANTELEEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-16 02:52:00",56m,,,,,,,-,,,-,,Laden,"In Transit",,273353720,9598385,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5519,,,-
"AVRORA ALTAIR",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-16 02:38:00",13m,,,,,,,-,,,-,,Laden,"In Transit",,273444390,9300348,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"ARMADA LEADER",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-16 01:19:00",47m,,,,,,,-,,,-,,Laden,"In Transit",,273448000,9260483,4.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,,,,,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"SELAH SHIPYARD",selah@superonline.com,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6477,,,-
LIBERTY,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-01-16 01:06:00","2d 8h 52m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273331440,9645982,4.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PRIME SHIPPING LLC",,,RUSSIA,"PRIME SHIPPING LLC",,,RUSSIA,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KHERSON SHIPYARD",,KHERSON,UKRAINE,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7041,,,-
SEACROSS,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-16 00:51:00","1d 9h 22m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,309401000,9297890,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",163292,,,-
"ZALIV NAKHODKA",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-16 00:50:00","2d 54m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273326750,8906951,6.9,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,,,,,,,,,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"VARD SOEVIKNES",soviknes@vard.com,SOVIK,NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAK MASCHINENBAU",,,GERMANY,8490,,,-
"MINERVA TYCHI",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-16 00:11:00","3d 18h 46m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,241372000,9723291,9.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TOTAL GROUP CIE FRANCAISE DES PETROLES",,,FRANCE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39070,,,-
"RN PRIVODINO",DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2022-01-16 00:11:00","2d 2h 2m","ANTWERP ANCH",BE,,,,,-,,,-,,Laden,"Not in Transit",,212111000,9384459,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRUE COURSE MARITIME AB",,,SWEDEN,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NAVANTIA CARENAS PUERTO REAL",,"PUERTO REAL",SPAIN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,30720,,,-
"NIMBUS SPB",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-15 22:57:00","1d 48m",UST-LUGA,RU,RUULU,,,,-,,,-,,Laden,"Not in Transit",,273350170,8821761,6.5,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
UIKKU,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-15 22:29:00","1d 3h 42m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,230689000,9797814,9.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"OSM SHIP MANAGEMENT FINLAND OY",,,FINLAND,"STENERSEN AS REDERIET",,,NORWAY,,,,,"OSM SHIP MANAGEMENT FINLAND OY",,,FINLAND,,,,,"KOUAN SHIPBUILDING",KASC@cnkasc.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,17500,,,-
"CONSTRUCTOR ZHIVOTOVSKY",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-01-15 20:05:00","1h 28m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273351180,9640580,4.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,6998,,,-
"MEKHANIK PANTELEEV",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-01-15 16:51:00","2d 23h 30m","AZOV ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273353720,9598385,3.1,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5519,,,-
