"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"KOROLEV PROSPECT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-09 19:49:00","1d 14h 35m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,636018959,9826902,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113232,,,-
"YAKOV GUNIN",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-09 19:43:00","2d 4h 40m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273384070,9637973,4.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VOLGOTANKER JOINT STOCK CO",sekr@vams.ru,,RUSSIA,"VOLGOTANKER JOINT STOCK CO",sekr@vams.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"ASPO LOTOS",,NARIMANOV,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6613,,,-
"VF TANKER 22",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-09 19:27:00",55m,,,,,,,-,,,-,,"Partially Laden","In Transit",,273333670,9645114,3.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7030,,,-
"MENDELEEV PROSPECT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-09 18:01:00","1d 7h 8m","BUTINGE ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,636018830,9826897,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113159,,,-
TIGANI,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 17:27:00","18h 4m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,249856000,9776767,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",113000,,,-
SEACROSS,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-09 16:25:00","2d 18h 58m","UST-LUGA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,309401000,9297890,12.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",163292,,,-
"GAZPROMNEFT OMSK",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 14:36:00","1d 8h 30m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273371330,9418509,6.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZPROM NEFT",,,RUSSIA,"GAZPROM NEFT",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"DORTLER SHIPYARD",,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAK MASCHINENBAU",,,GERMANY,5373,,,-
"NS ANTARCTIC",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 14:00:00","20h 40m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636014191,9413559,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,111107,,,-
"PUSAKA BORNEO",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-09 13:59:00","1d 8h 47m",DONGJIAKOU,CN,CNDJK,,,,-,,,-,,Laden,"Not in Transit",,563062800,9783904,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"N2 TANKERS",,,NETHERLANDS,"PUSAKA LAUT PTE LTD",plpl@pusakalaut.net,SINGAPORE,SINGAPORE,,,,,"SYNERGY NAVIS MARINE PVT LTD",,,INDIA,,,,,"TSUNEISHI SHIPBUILDING",info@ts.tsuneishi.co.jp,FUKUYAMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,108459,,,-
"VF TANKER 15",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-09 11:51:00","1d 13h 15m","SILLAMAE ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,273353180,9645047,4.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7026,,,-
ONYX,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-09 11:23:00","1d 2h 59m",MUUGA,EE,EEMUG,,,,-,,,-,,Laden,"Not in Transit",,275484000,9169782,8.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NT MARINE LTD AS NT MARINE ",,,ESTONIA,"NT MARINE LTD AS NT MARINE ",,,ESTONIA,,,,,,,,,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,15441,,,-
"GAZPROMNEFT MURMANSK",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-01-09 10:47:00","1d 15h 8m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273430430,9167930,6.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,,,,,"GAZPROMNEFT SHIPPING LTD",shipping@spb.gazpromneft.ru,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA NETHERLANDS",,,NETHERLANDS,8245,,,-
BOWMORE,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-01-09 10:44:00","1d 23h 56m","TAMAN ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636021156,9858797,9.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,UNKNOWN,,,,UNKNOWN,,,,,,,,"BERNHARD SCHULTE SINGAPORE",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"FUJIAN MAWEI SHIPBUILDING",maweisbd@public.fz.fj.cn,MAWEI,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,34752,,,-
"STI HACKNEY",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-09 10:07:00","1d 5h 1m","LORIENT ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,538005401,9686883,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"SCORPIO MARINE MANAGEMENT",,,INDIA,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
"AVRORA REGUL",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-09 09:34:00",48m,,,,,,,-,,,-,,"Partially Laden","In Transit",,273433680,9300350,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"MEKHANIK SAZONOV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-09 09:32:00","1h 4m",,,,,,,-,,,-,,Laden,"In Transit",,273352430,9626699,3.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,"JOINTSTOCK VOLGA SHIPPING CO",,,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5558,,,-
"MAERSK KAYA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-09 08:49:00","1d 18h 31m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,566030000,9431288,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"MAERSK TANKERS SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,,,,,"SYNERGY DENMARK AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DALIAN MARINE DIESEL",,DALIAN,CHINA,39729,,,-
NORDBAY,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 08:14:00","12h 42m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,"Partially Laden","Not in Transit",,255806172,9319870,9.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"N2 TANKERS",,,NETHERLANDS,"REEDEREI NORD GMBH",,,GERMANY,,,,,"REEDEREI NORD GMBH",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"JMU TSU SHIPYARD",,TSU,JAPAN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,SULZER,,WINTERTHUR,SWITZERLAND,116104,,,-
"HARALD MAERSK",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-09 07:50:00",20m,,,,,,,-,,,-,,"Partially Laden","In Transit",,219279000,9389502,7.7,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"MAERSK TANKERS SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,,,,,"SYNERGY DENMARK AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",38004,,,-
"VF TANKER 3",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 06:52:00","10h 45m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273353450,9640516,3.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7004,,,-
"VIKTOR TITOV",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-01-09 04:43:00","3d 6h 41m",YEOSU,KR,KRYOS,,,,-,,,-,,Laden,"Not in Transit",,209595000,9301407,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EXXON NEFTEGAS LTD",,,BAHAMAS,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101906,,,-
SEARANGER,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 04:06:00","17h 5m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,249981000,9759800,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"CESARO MARINE CO",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,114055,,,-
GLORIA,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-09 03:51:00","1d 12h 39m","DORTYOL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273353340,9602825,4.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7441,,,-
FORTUNE,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-09 03:38:00","1d 21h ","ISTANBUL ANCH",TR,,,,,-,,,-,,"Partially Laden","Not in Transit",,256076000,9379325,10.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,"PREMUDA SOCIETA DI NAVIGAZIONE PER AZIONI",technical.dptge@premuda.net,,ITALY,,,,,"COLUMBIA SHIPMANAGEMENT DEUTSCHLAND",csm@csmd.com,,GERMANY,"UK P & I CLUB",,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50922,,,-
VELES,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-09 02:30:00","6d 10h 47m",UST-LUGA,RU,RUULU,,,,-,,,-,,Laden,"Not in Transit",,273337270,9299173,7.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,KONTURSPB,,,RUSSIA,KONTURSPB,,,RUSSIA,,,,,KONTURSPB,,,RUSSIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MOTOREN",,,GERMANY,7087,,,-
CHRYSOPIGI,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-09 01:52:00","1d 13h 26m","BATUMI ANCH",GE,,,,,-,,,-,,Laden,"Not in Transit",,249971000,9303728,11.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"OIL REFINERIES LTD",,,ISRAEL,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,,,,,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DALIAN MARINE DIESEL",,DALIAN,CHINA,38554,,,-
SEARUNNER,DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-09 01:31:00","2d 2h 24m","ROTTERDAM BOTLEK",NL,NLBOT,,,,-,,,-,,Laden,"Not in Transit",,249986000,9765029,12.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"VITOL SERVICES LTD",lcg@vitol.com,,U.K.,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,114129,,,-
"MEKHANIK KHARITONOV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-09 01:18:00",21m,,,,,,,-,,,-,,"Partially Laden","In Transit",,273351430,9630975,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5565,,,-
"KEY MARMARA",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-09 01:07:00",23m,,,,,,,-,,,-,,"Partially Laden","In Transit",,248891000,9268239,5.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAK MASCHINENBAU",,,GERMANY,5825,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-08 21:18:00",29m,,,,,,,-,,,-,,Laden,"In Transit",,538007496,9226009,9.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"NISSOS CHRISTIANA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-08 21:16:00","15h 47m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241350000,9694658,12.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"KYKLADES MARITIME CORP",technical@kykmar.gr,,GREECE,"CHRISTIANA MARINE CORP",,PIRAEUS,GREECE,,,,,"KYKLADES MARITIME CORP",technical@kykmar.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,114264,,,-
"BERGEN TS",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-08 21:13:00","1d 14h 34m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248024000,9737400,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,,,,,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113039,,,-
"NIMBUS SPB",DEPARTURE,Port,BRONKA,RU,RUBNK,"2022-01-08 21:10:00","7h 29m","VYSOTSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273350170,8821761,6.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
