"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"RN POLARIS",DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2022-01-30 01:14:00","17h 38m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273352560,9327334,6.3,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"MOLLER A P",,,DENMARK,,,,,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TUZLA SHIPBUILDING INDUSTRY",tuzlagemi@tuzlagemi.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6843,,,-
"YUAN HE WAN",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-30 00:36:00","1d 10h 46m",BAYUQUAN,CN,CNBAY,,,,-,,,-,,Laden,"Not in Transit",,412471000,9845996,14.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,,,,,,,,,,,,,,,,,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,,,,,113642,,,-
"SVYATOI KNYAZ VLADIMIR",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-29 23:11:00","3d 12h 45m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273398850,9838864,4.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,VOLGOTRANS,vt@volgotrans.com,SAMARA,RUSSIA,VOLGOTRANS,vt@volgotrans.com,SAMARA,RUSSIA,,,,,,,,,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,,,,,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,,,,,6586,,,-
SEASHARK,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-29 20:52:00","1d 11h 23m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,211135000,9298193,11.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,32302,,,-
"HAFNIA SOYA",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-29 20:05:00","1d 10h 29m","FREDERICIA ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,566583000,9729271,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39067,,,-
PLANEO,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-29 18:46:00","2d 5h 15m",DILISKELESI,TR,TRDIL,,,,-,,,-,,Laden,"Not in Transit",,273393460,9711248,4.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"BMZ GROUP DENIZCILIK VE INSAAT SANAYI AS",,,TURKEY,"PLANEO SHIPPING LTD",,MOSCOW,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"TURKTER SHIPYARD",turkter-shipyard@sadikogugroup.com,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7150,,,-
"LADY SEVDA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-29 17:16:00","1d 5h 54m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,"Partially Laden","Not in Transit",,273342180,9683738,3.6,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ALFALEASING LLC",,,RUSSIA,"ALFALEASING LLC",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7003,,,-
"VF TANKER 12",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-29 16:39:00","3d 1h 11m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358170,9645011,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7025,,,-
"STI NOTTING HILL",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-29 16:32:00","1d 2h 1m","IMMINGHAM ANCH",GB,,,,,-,,,-,,Laden,"Not in Transit",,538005538,9706425,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",49687,,,-
"FRONT JAGUAR",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-29 16:20:00","1d 17h 16m",AUGUSTA,IT,ITAUG,,,,-,,,-,,Laden,"Not in Transit",,538006772,9703332,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"FRONTLINE LTD",,,NORWAY,"FRONTLINE LTD",,,NORWAY,,,,,"SEATEAM MANAGEMENT PTE LTD",singapore@seateam.com,SINGAPORE,SINGAPORE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"COSCO SHIPPING HEAVY INDUSTRY ZHOUSHAN",biz@coscoshipyard.com,ZHOUSHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,109900,,,-
EIKEVIKEN,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-29 12:28:00","1d 13h 30m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,257320000,9818058,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",112459,,,-
"MEKHANIK PANTELEEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-29 10:20:00",50m,,,,,,,-,,,-,,Laden,"In Transit",,273353720,9598385,3.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5519,,,-
"NIMBUS SPB",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-29 09:34:00","1d 47m",UST-LUGA,RU,RUULU,,,,-,,,-,,Laden,"Not in Transit",,273350170,8821761,6.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
PILTENE,DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-29 07:54:00","2d 6h 54m",VENTSPILS,LV,LVVNT,,,,-,,,-,,"Partially Laden","Not in Transit",,538002773,9323376,9.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,MANSEL,,,NETHERLANDS,"LATVIAN SHIPPING CO",lsc@lscgroup.lv,,LATVIA,,,,,"LSC SHIPMANAGEMENT SIA",,,LATVIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"3 MAJ ENGINES  CRANES",,RIJEKA,CROATIA,52648,,,-
ALIAKMON,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-29 04:32:00","1d 18h 7m","TUAPSE ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,311000493,9305051,11.5,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"SUN ENTERPRISE LTD",@sunenterprises.gr,,GREECE,"LIVANOS GROUP",,,GREECE,,,,,"SUN ENTERPRISE LTD",@sunenterprises.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",46792,,,-
ARIEL,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-29 03:02:00","1d 15h 40m","TALLINN CITY ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,536954072,9252955,13.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",PANAMAX/LR1,"PRODUCT SHIPPING & TRADING SA",ocean@oceanbulk.gr,,GREECE,"OCEANBULK CARRIERS",,,GREECE,,,,,"PRODUCT SHIPPING & TRADING SA",ocean@oceanbulk.gr,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",71411,,,-
"MAERSK CUMULUS",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-29 02:46:00","1d 4h 22m","OXELOSUND ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,219337000,9724532,10.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,BP,,,U.K.,BP,,,U.K.,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"BP SHIPPING LIMITED",,,U.K.,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39999,,,-
"VOGE TRUST",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-29 02:31:00","1d 8h 45m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636091701,9420863,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"MAERSK TANKERS",,,DENMARK,"H VOGEMANN GMBH",,,GERMANY,,,,,"OSM SHIP MANAGEMENT GMBH",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,38341,,,-
"ANATOLY KOLODKIN",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-29 02:09:00","1d 11h 10m",LONGKOU,CN,CNLKU,,,,-,,,-,,Laden,"Not in Transit",,636015564,9610808,13.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",118316,,,-
"VENDOME STREET",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-01-29 01:44:00","3d 9h 54m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636015064,9573672,11.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,"MAERSK TANKERS",,,DENMARK,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,,,,,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"IWAGI SHIPBUILDING",,KAMIJIMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,47879,,,-
BAVLY,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-29 01:40:00","1d 49m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358180,9621560,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAFTA INVEST",,,LATVIA,"NAFTA INVEST",,,LATVIA,,,,,,,,,,,,,"ZELENODOLSK GORKIY PLANT",zdship@nimb.ru,ZELENODOLSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6614,,,-
TAURUS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-28 23:57:00","1d 14h 10m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273350980,9038969,7.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"ULUC KA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-28 23:44:00","23h 21m","SAMSUN ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,271000753,9269934,5.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,,,,,"CATERPILLAR MOTOREN",,,GERMANY,5468,,,-
"MINERVA ALICE",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-28 23:35:00","1d 16h 45m",,,,,,,-,,,-,,Laden,"Not in Transit",,248993000,9309435,13.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,114850,,,-
"DELTA OCEAN",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-28 22:47:00","10h 48m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,"Partially Laden","Not in Transit",,636019889,9408475,10.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,,,,,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,HYUNDAI,,,"SOUTH KOREA",157444,,,-
"RN ARKHANGELSK",DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2022-01-28 22:13:00","2d 15h 41m","ARKHANGELSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,212097000,9384435,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRUE COURSE MARITIME AB",,,SWEDEN,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NAVANTIA CARENAS PUERTO REAL",,"PUERTO REAL",SPAIN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,30720,,,-
"BALTIC MONARCH",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-28 20:45:00","1d 14h 30m",MUUGA,EE,EEMUG,,,,-,,,-,,Laden,"Not in Transit",,212240000,9314818,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"INTERORIENT NAVIGATION CO LTD INC",,,CYPRUS,,,,,"INTERORIENT MARINE SERVICES",,,CYPRUS,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37311,,,-
"NIKOLAY GAMAYUNOV",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-28 19:57:00","12h 16m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273381530,9766073,6.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"BALTMARINE LTD ",andrnik@yandex.ru,,RUSSIA,"BALTMARINE LTD ",andrnik@yandex.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"SHEN FEI SHIPBUILDING",,RONGCHENG,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",6183,,,-
"FOS PICASSO",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-28 19:51:00","19h 32m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248900000,9379624,12.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"LITASCO GENEVA",,,SWITZERLAND,"LATSCO LONDON LTD",shipping@latsco.com,,U.K.,,,,,"MARLA TANKERS SHIPMANAGMENT INC",,,"MARSHALL ISLANDS","UK P & I CLUB",,LONDON,U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115760,,,-
"CELSIUS RAVENNA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-28 19:19:00","1d 9h 45m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,538008289,9402809,10.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"MAERSK MR POOL ",,,DENMARK,"CELSIUS SHIPPING",,,DENMARK,,,,,"NORDEN SYNERGY SHIP MANAGEMENT LTD",,,DENMARK,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"ONOMICHI DOCKYARD",,ONOMICHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,47366,,,-
"OSLO TS",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-28 18:45:00","1d 17h 10m","BUTINGE ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,248006000,9737383,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,,,,,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,112949,,,-
VERIGE,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-28 16:59:00","1d 18h 39m","AMSTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,238265000,9401128,10.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"CLEARLAKE SHIPPING LTD",,,SWITZERLAND,"ULJANIK RO PLOVIDBA",,,CROATIA,,,,,"ASP SHIP MANAGEMENT SINGAPORE",,SINGAPORE,SINGAPORE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,52725,,,-
"STI CLAPHAM",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-28 14:49:00","1d 16h 55m","ROUEN ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,538005407,9696577,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
