"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"MARITIME GLORY",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2021-12-04 17:14:00","1d 5h 1m",LANSHAN,CN,CNLSN,,,,-,,,-,,Laden,"Not in Transit",,538009037,9863429,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,"SINOKOR MERCHANT MARINE CO LTD",genaffair@sinokor.co.kr,,"SOUTH KOREA","BANK OF COMMUNICATIONS BOCOM",,,CHINA,"V SHIPS OSLO",,,NORWAY,,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",114122,,,-
"NS LEADER",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-04 16:40:00","1d 12h 32m","AUGUSTA ANCH",IT,,,,,-,,,-,,Laden,"Not in Transit",,636013272,9339301,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,115857,,,-
"AQUILA L",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-04 14:33:00","1d 16h 54m","BREST ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,636018640,9829411,11.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"DLP MARITIME SA",,,GREECE,"SEA WORLD MANAGEMENT & TRADING INC ",hse@seaworldmt.gr,,GREECE,"KASUGA SHIPPING CO",kasuga@kasugaship.com,,JAPAN,"SEA WORLD MANAGEMENT & TRADING INC ",hse@seaworldmt.gr,,GREECE,,,,,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,49999,,,-
"RN PRIVODINO",DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2021-12-04 13:01:00","3d 4h 2m",VENTSPILS,LV,LVVNT,,,,-,,,-,,Laden,"Not in Transit",,212111000,9384459,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRUE COURSE MARITIME AB",,,SWEDEN,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NAVANTIA CARENAS PUERTO REAL",,"PUERTO REAL",SPAIN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,30720,,,-
CALLISTO,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2021-12-04 12:54:00","12h 59m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273215290,9040077,8.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,,,,,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,10511,,,-
"CIELO DI NEW YORK",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-04 12:48:00","2d 10h 19m",HAMBURG,DE,DEHAM,,,,-,,,-,,"Partially Laden","Not in Transit",,229631000,9669665,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"DAMICO TANKERS LTD",,DUBLIN,IRELAND,"DAMICO TANKERS LTD",,DUBLIN,IRELAND,,,,,"DAMICO SOCIETA DI NAVIGAZIONE SPA",,,ITALY,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",40000,,,-
"NORDIC AMY",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-04 12:42:00","2d 11h 49m",ANTWERP,BE,BEANR,,,,-,,,-,,Laden,"Not in Transit",,564431000,9422641,10.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"TRANSPORT CAPITAL ",,SINGAPORE,SINGAPORE,"TRANSPORT CAPITAL ",,SINGAPORE,SINGAPORE,"COLUMBIA SHIPMANAGEMENT SINGAPORE PTE LTD",shipmanagement@csmsg.com,SINGAPORE,SINGAPORE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37759,,,-
CAESAR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-04 11:57:00","2d 21h 46m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636018234,9235696,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"IMS SA",,,GREECE,"IMS SA",,,GREECE,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",40081,,,-
PACIFICOS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2021-12-04 11:42:00","8d 3h 20m","SLAVYANKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,538008765,9288930,9.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",37178,,,-
"TORM LOUISE",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-04 11:30:00","1d 12h 54m","KLAIPEDA ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,219014000,9392482,11.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,,,,,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,49999,,,-
"MEKHANIK BELOV",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2021-12-04 11:26:00","1d 19h 29m","KAVKAZ ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273352320,9598361,3.1,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5530,,,-
"KRITI LEGEND",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2021-12-04 11:21:00","1d 4h 58m","BAYUQUAN ANCH",CN,,,,,-,,,-,,Laden,"Not in Transit",,636019634,9398266,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,,,,,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,107518,,,-
"BLUE TRADER",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-04 10:20:00","2d 21h 7m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,255806336,9290830,11.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"COMPANIA ESPANOLA DE PETREOLES SA",,,SPAIN,"INTERNATIONAL ANDROMEDA SHIPPING SAM",alltechnical@andromedashipping.com,,MONACO,,,,,"INTERNATIONAL ANDROMEDA SHIPPING SAM",alltechnical@andromedashipping.com,,MONACO,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",37270,,,-
"MIKHAIL LAZAREV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2021-12-04 09:27:00","10h 39m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273212310,9837547,8.7,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,42000,,,-
"VOLGONEFT 39",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2021-12-04 08:47:00",42m,,,,,,,-,,,-,,Laden,"In Transit",,273313170,8944020,3.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VISION FLOT CO LTD",kns@visionflot.ru,,RUSSIA,"VISION FLOT CO LTD",kns@visionflot.ru,,RUSSIA,,,,,,,,,,,,,"ROUSSE SHIPYARD",exec.director@shipyard.rousse.bg,ROUSSE,BULGARIA,,,,,LIEBKNECHT,,,GERMANY,5000,,,-
TAURUS,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2021-12-04 05:59:00","6h 35m",VOSTOCHNYY,RU,RUVYP,,,,-,,,-,,"Partially Laden","Not in Transit",,273350980,9038969,6.5,,DISCHARGE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"NAN LIN WAN",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-04 04:25:00","1d 15h 21m","PORT SAID ANCH",EG,,,,,-,,,-,,Laden,"Not in Transit",,563015300,9783411,13.6,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,"COSCO GROUPCHINA COSCO HOLDINGS CO LTD CHINA ",,,"HONG KONG (CHINA)",,,,,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"CSSC MES DIESEL CO LTD",,SHANGHAI,CHINA,109700,,,-
"ZALIV NAKHODKA",DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2021-12-04 03:42:00","19h 43m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273326750,8906951,6.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,"NAYADA CO LTD",nayada@online.nakhodka.ru,,RUSSIA,,,,,,,,,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"VARD SOEVIKNES",soviknes@vard.com,SOVIK,NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAK MASCHINENBAU",,,GERMANY,8490,,,-
"ARMADA EXPLORER",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-04 00:46:00",53m,,,,,,,-,,,-,,Laden,"In Transit",,273311240,9377042,4.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"TERSAN SHIPYARD",tersan@tersan.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6526,,,-
"PAVEL YUDIN",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-04 00:12:00","1h ",,,,,,,-,,,-,,"Partially Laden","In Transit",,273353260,9612911,3.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"NOBEL SHIPYARD",market.nobel@mail.ru,RYBINSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6613,,,-
CALLISTO,DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2021-12-03 22:24:00","18h 25m",VOSTOCHNYY,RU,RUVYP,,,,-,,,-,,"Partially Laden","Not in Transit",,273215290,9040077,6.8,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,,,,,"PETROPAVLOVSKKAMCHATSKIY SHIPPING CO",,,RUSSIA,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,10511,,,-
MYRTOS,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-03 21:30:00","1d 4h 20m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,249592000,9389100,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"WAIGAOQIAO SHIPBUILDING",biz@chinasws.com,SHANGHAI,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,106969,,,-
"TORM GYDA",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2021-12-03 20:35:00","1d 5h 13m",MONGSTAD,NO,NOMON,,,,-,,,-,,Laden,"Not in Transit",,220638000,9425502,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"LITASCO GENEVA",,,SWITZERLAND,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,,,,,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",36207,,,-
"VOLGONEFT 39",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2021-12-03 20:33:00","14h 20m","ROSTOV-ON-DON ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273313170,8944020,3.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VISION FLOT CO LTD",kns@visionflot.ru,,RUSSIA,"VISION FLOT CO LTD",kns@visionflot.ru,,RUSSIA,,,,,,,,,,,,,"ROUSSE SHIPYARD",exec.director@shipyard.rousse.bg,ROUSSE,BULGARIA,,,,,LIEBKNECHT,,,GERMANY,5000,,,-
"ADVANTAGE POINT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-03 17:51:00","1d 5h 4m",HAMBURG,DE,DEHAM,,,,-,,,-,,Laden,"Not in Transit",,538007532,9327384,11.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,,,,,"GENEL DENIZCILIK NAKLIYATI AS GEDEN LINES",,,TURKEY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,BMZ,,BRYANSK,RUSSIA,37039,,,-
"LADY SEVDA",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-03 16:19:00",13m,,,,,,,-,,,-,,Laden,"In Transit",,273342180,9683738,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ALFALEASING LLC",,,RUSSIA,"ALFALEASING LLC",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7003,,,-
"NIMBUS SPB",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-03 15:52:00",36m,,,,,,,-,,,-,,"Partially Laden","In Transit",,273350170,8821761,6.0,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
UTVIKEN,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-03 15:50:00","1d 8h 5m","HARWICH ANCH",GB,,,,,-,,,-,,Laden,"Not in Transit",,636018753,9411989,11.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,37872,,,-
"NIMBUS SPB",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-03 13:29:00","7h 11m",UST-LUGA,RU,RUULU,,,,-,,,-,,"Partially Laden","Not in Transit",,273350170,8821761,6.0,,DISCHARGE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
"MINERVA NOUNOU",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-03 12:18:00","1d 13h 17m","ROTTERDAM MAASVLAKTE",NL,NLMSV,,,,-,,,-,,Laden,"Not in Transit",,248884000,9309423,13.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",114850,,,-
"ARMADA EXPLORER",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2021-12-03 10:40:00","1d 1h 42m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273311240,9377042,4.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"TERSAN SHIPYARD",tersan@tersan.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6526,,,-
RHYTHMIC,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-03 10:10:00","2d 6h 53m","GOOD HOPE",US,USGOP,,,,-,,,-,,"Partially Laden","Not in Transit",,241659000,9819856,11.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"NEREUS SHIPPING SA",nereuship@otenet.gr,,LIBERIA,"C M LEMOS & CO",,,GREECE,,,,,"NEREUS SHIPPING SA",nereuship@otenet.gr,,LIBERIA,,,,,JMU,,TOKYO,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,159196,,,-
TITAN,DEPARTURE,Port,YEYSK,RU,RUYEY,"2021-12-03 09:46:00","9h 13m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273344330,9517070,3.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ARGO SHIPPING CO",,,UKRAINE,"ARGO SHIPPING CO",,,UKRAINE,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5526,,,-
