"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"TONG RUN 7",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-07 13:47:00","2d 6h 28m",ZARUBINO,RU,RUZAR,,,,-,,,-,,Laden,"Not in Transit",,312844000,9673563,6.2,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"WEIHAI HONGFENG SHIPPING CO LTD ",,,CHILE,"WEIHAI HONGFENG SHIPPING CO LTD ",,,CHILE,,,,,,,,,,,,,"YUANYANG SHIPBUILDING",,WENLING,CHINA,,,,,"GUANGZHOU DIESEL",,,CHINA,5376,,,-
HELIOS,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-07 12:44:00","1d 14m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,563112600,9810733,9.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"SUGAHARA KISEN KK",shimokamagari@sugaharakisen.co.jp,,JAPAN,"SUGAHARA KISEN KK",shimokamagari@sugaharakisen.co.jp,,JAPAN,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"SHIN KOCHI JYUKO",,KOCHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,19995,,,-
LUGANO,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-07 04:57:00","3d 17h 17m","CEYHAN ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,518100487,9132662,10.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"GMD DENIZCILIK SANAYI VE TICARET AS",gmd@gmdchartering.com,,TURKEY,"GMD DENIZCILIK SANAYI VE TICARET AS",gmd@gmdchartering.com,,TURKEY,,,,,"AMATHUS SHIPMANAGEMENT LTD",,,LIBERIA,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KOBE DIESEL",,,JAPAN,28350,,,-
"ANNA BARBARA",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-07 01:03:00","3d 21h 55m",SAMCHEONPO,KR,KRSCP,,,,-,,,-,,"Partially Laden","Not in Transit",,636092302,9407500,9.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"BLUMENTHAL JOHANN M K",procurement@bluships.com,,GERMANY,"BLUMENTHAL JOHANN M K",procurement@bluships.com,,GERMANY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,55726,,,-
THISSEAS,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-06 20:56:00","2d 10h 4m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636015033,9493896,13.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"LASKARIDIS SHIPPING CO LTD",,,GREECE,"LASKARIDIS SHIPPING CO LTD",,,GREECE,,,,,"LASKARIDIS SHIPPING CO LTD",,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"JINGLU SHIP INDUSTRY",,PENGLAI,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",75200,,,-
"RESOLUTE BAY",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-06 16:24:00","8d 10h 23m",CANAKKALE,TR,TRCKZ,,,,-,,,-,,Laden,"Not in Transit",,232005179,9626314,10.7,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"KOREA SHIP FINANCE CO LTD KSF",,,"SOUTH KOREA","KOREA SHIP FINANCE CO LTD KSF",,,"SOUTH KOREA",,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"VINASHIN NHA TRANG SHIPYARD",,"NHA TRANG",VIETNAM,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",36798,,,-
"NEW VICTORY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-06 13:56:00","1d 19h 48m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,312043000,9159050,10.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"VICTORY SHIPPING  ",,SINGAPORE,SINGAPORE,"VICTORY SHIPPING  ",,SINGAPORE,SINGAPORE,,,,,"GMZ SHIP MANAGEMENT CO SA ",,,LEBANON,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUBISHI HEAVY INDUSTRIES",,,JAPAN,26516,,,-
MOUTON,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-06 13:38:00","3d 2h 28m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636019919,9431513,10.7,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"NINGBO ZRICH SHIPPING CO LTD",zrships@zrships.com,,CHINA,"NINGBO ZRICH SHIPPING CO LTD",zrships@zrships.com,,CHINA,"BANK OF COMMUNICATIONS BOCOM",,,CHINA,"NINGBO ZRICH SHIPPING CO LTD",zrships@zrships.com,,CHINA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"CSC JINLING SHIPYARD",,NANJING,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,56819,,,-
"ES JASMINE",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-06 11:18:00","3d 4h 1m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538007674,9738387,9.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"GLORY SHIPS S PTE LTD",mardept@shipmanage.cn,SINGAPORE,SINGAPORE,"DAIDO KAIUN KAISHA DAIDO KAIUN CO LTD",,,JAPAN,,,,,"GLORY SHIPS S PTE LTD",mardept@shipmanage.cn,SINGAPORE,SINGAPORE,,,,,"SHANHAIGUAN SHIPBUILDING INDUSTRY",info@shgsic.com,QINHUANGDAO,CHINA,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"DALIAN MARINE DIESEL",,DALIAN,CHINA,38860,,,-
"ORANGE LINK",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-06 11:04:00","5d 6h 31m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,667001401,8653073,6.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,,,,,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,,,,,"ZHEJIANG JIANTIAO SHIPBUILDING",,JIANTIAO,CHINA,,,,,"SHAANXI DIESEL",,,CHINA,16552,,,-
CENTURIUS,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-06 10:29:00","5d 23h 38m",CANAKKALE,TR,TRCKZ,,,,-,,,-,,"Partially Laden","Not in Transit",,538006206,9712618,8.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"FORTIUS SHIP MANAGEMENT LTD",,,GREECE,"CENTURIUS SHIPOWNING LTD",,ATHENS,GREECE,,,,,"FORTIUS SHIP MANAGEMENT LTD",,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SHIN KOCHI JYUKO",,KOCHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KOBE DIESEL",,,JAPAN,33367,,,-
"FEDERAL RIDEAU",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-06 10:05:00","2d 7h 8m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538006784,9200445,10.7,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"FEDNAV LTD",,,CANADA,"FEDNAV LTD",,,CANADA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,KAWASAKI,,,JAPAN,36563,,,-
"KASPAR OLDENDORFF",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-06 06:15:00","4d 1h 20m",VENTSPILS,LV,LVVNT,,,,-,,,-,,"Partially Laden","Not in Transit",,255806281,9849825,11.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","OLDENDORFF CARRIERS GMBH  CO KG",,,GERMANY,"EGON OLDENDORFF OHG",,,GERMANY,,,,,"OLDENDORFF CARRIERS GMBH  CO KG",,,GERMANY,,,,,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,81400,,,-
HADAR,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-06 05:42:00","1d 20h ","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636020402,9615028,9.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DALOMAR SHIPPING SA",,,GREECE,"DALOMAR SHIPPING SA",,,GREECE,,,,,"DALOMAR SHIPPING SA",,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"IS SHIPYARD",,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,28236,,,-
"AP JADRAN",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-06 05:26:00","1d 21h 9m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215945000,9511246,12.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,,,,,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,SULZER,,WINTERTHUR,SWITZERLAND,79336,,,-
"ALESSANDRA M",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-06 02:12:00","2d 20h 1m",TAEAN-GUN,KR,KRTAN,,,,-,,,-,,Laden,"Not in Transit",,215554000,9284518,11.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"NORFESMARINE SERVICE CO LTD ",,,RUSSIA,"NORFESMARINE SERVICE CO LTD ",,,RUSSIA,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,52980,,,-
"FATMA SARI",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-05 23:41:00","4d 9h ","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,271044362,9087233,10.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"BALMAR SHIPPING TRADING & INDUSTRY CO INC",,,TURKEY,"BALMAR SHIPPING TRADING & INDUSTRY CO INC",,,TURKEY,,,,,,,,,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","HYUNDAI ENGINE  MACHINERY CO LTD",,ULSAN,"SOUTH KOREA",43188,,,-
MONTARA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-05 23:37:00","3d 13h 21m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,314527000,9234202,10.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"MANTA DENIZCILIK NAKLIYAT VE TICARET LTD STI",,,TURKEY,"MANTA DENIZCILIK NAKLIYAT VE TICARET LTD STI",,,TURKEY,,,,,"MANTA DENIZCILIK NAKLIYAT VE TICARET LTD STI",,,TURKEY,"STANDARD P & I CLUB",,LONDON,U.K.,"HAKODATE DOCK",kenichi.yoshida@hakodate-dockco.jp,HAKODATE,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KOBE DIESEL",,,JAPAN,33476,,,-
"CLIPPER TARPON",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-05 14:09:00","12d 6h 17m","PORT SAID ANCH",EG,,,,,-,,,-,,Laden,"Not in Transit",,538007582,9406099,10.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DOCKENDALE SHIPPING CO LTD",,,BAHAMAS,"CLIPPER GROUP MANAGEMENT LTD",cgm@clipgroup.com,,DENMARK,,,,,,,,,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"TSUJI HEAVY INDUSTRIES JIANGSU",china.office@tsuji-hi.com,ZHANGJIAGANG,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",30427,,,-
MURGASH,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-05 12:59:00","2d 4h 39m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,229815000,9188908,11.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"ANADOLU SHIPYARD",info@adik.com,ISTANBUL,TURKEY,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,41675,,,-
"HERMES HOPE",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-05 10:46:00","2d 4h 43m","KOCHI ANCH",JP,,,,,-,,,-,,Laden,"Not in Transit",,351929000,9594078,9.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"FUKUSEI SANGYO KK",hakatasb@d.dion.ne.jp,,JAPAN,"FUKUSEI SANGYO KK",hakatasb@d.dion.ne.jp,,JAPAN,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"HAKATA SHIPBUILDING",hakatasb@d5.dion.ne.jp,IMABARI,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,MAKITA,,AICHI,JAPAN,24000,,,-
SEAGEM,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-05 10:13:00","3d 7h 37m",HIGASHIHARIMA,JP,JPHHR,,,,-,,,-,,Laden,"Not in Transit",,215434000,9758375,13.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"KOMENAKA KAIUN K K",,,JAPAN,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"TSUNEISHI SHIPBUILDING",info@ts.tsuneishi.co.jp,FUKUYAMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,81714,,,-
"KOBE GLORIA",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-05 07:47:00","1d 22h 32m",KAWASAKI,JP,JPKWS,,,,-,,,-,,Laden,"Not in Transit",,352396000,9668324,9.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"TOEI JAPAN LTD",,,JAPAN,"TOEI JAPAN LTD",,,JAPAN,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,28306,,,-
"ROLAND OLDENDORFF",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-05 05:33:00","6d 6h 25m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636092816,9463633,14.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",CAPESIZE,"OLDENDORFF CARRIERS GMBH  CO KG",,,GERMANY,"EGON OLDENDORFF OHG",,,GERMANY,,,,,"HARTMANN DRY CARGO GERMANY GMBH & CO KG",,,GERMANY,"UK P & I CLUB",,LONDON,U.K.,"DAYANG SHIPBUILDING",dyc.sales@sinopacific.com.cn,YANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",121332,,,-
"HTK GALAXY",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-05 04:03:00","3d 16h 6m",KAOHSIUNG,TW,TWKHH,,,,-,,,-,,"Partially Laden","Not in Transit",,352978277,9590917,10.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"HTK SHIPPING & IMPORT EXPORT CO LTD CONG TY T",,,VIETNAM,"HTK SHIPPING & IMPORT EXPORT CO LTD CONG TY T",,,VIETNAM,,,,,"UNION MARINE MANAGEMENT SERVICES PTE LTD",united@unimarships.com,SINGAPORE,SINGAPORE,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"IWAGI SHIPBUILDING",,KAMIJIMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,61400,,,-
SAKAR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-05 03:40:00","5d 12h 21m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,207124000,9104811,8.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,"NAVIGATION MARITIME BULGARE BULGARIAN GOVERNM",,,BULGARIA,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"BULYARD SHIPBUILDING INDUSTRY",office@bulyard.com,VARNA,BULGARIA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"BRYANSK ENGINEERING",odo@ukbmz.ru,BRYANSK,RUSSIA,21583,226,,-
"MIHO PRACAT",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-05 03:15:00","1d 19h 46m","PORT KLANG",MY,MYPKG,,,,-,,,-,,Laden,"Not in Transit",,238251000,9384514,13.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,,,,,"ATLANTSKA PLOVIDBA",atlant@atlant.hr,,CROATIA,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"CROATIAN REGISTER OF SHIPPING",iacs@crs.hr,"CALIFORNIA CA",CROATIA,"YICHANG MARINE DIESEL",,,CHINA,79964,,,-
EVANGELISTRIA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-04 21:56:00","1d 20h 38m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636020573,9383857,12.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"SEADAR SHIPMANAGEMENT SA",seadarship@seadarship.com,,GREECE,"SEADAR SHIPMANAGEMENT SA",seadarship@seadarship.com,,GREECE,,,,,"NOVAMARIS INC",,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"JIANGSU RONGSHENG HEAVY INDUSTRIES",tech@nrs.com.cn,RUGAO,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",75500,,,-
"SEVERNAYA ZEMLYA",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-04 19:42:00","4d 4h 12m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,352986176,9551923,10.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"MURMANSK SHIPPING CO",postmaster@msco.ru,,RUSSIA,"MURMANSK SHIPPING CO",postmaster@msco.ru,,RUSSIA,,,,,,,,,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"CHENGXI SHIPYARD",zcglc@chengxi.com.cn,JIANGYIN,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"MAN DIESEL  TURBO",,,GERMANY,23645,520,,-
"CRIMSON EMPRESS",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-04 19:17:00","4d 16h 17m",HAMBURG,DE,DEHAM,,,,-,,,-,,Laden,"Not in Transit",,564879000,9485021,14.2,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","MMSL PTE LTD",,SINGAPORE,SINGAPORE,"MMSL PTE LTD",,SINGAPORE,SINGAPORE,,,,,"LAUREL SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,82250,,,-
GRIFFIN,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-04 16:36:00","1d 10h 55m","SAIKI ANCH",JP,,,,,-,,,-,,Laden,"Not in Transit",,356968000,9883522,9.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,,,,,,,,,,,,,,,,,,,,,"SHIN KOCHI JYUKO",,KOCHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,,,,,19999,,,-
"VIVA VESNA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-04 15:56:00","4d 20h 31m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,373895000,9233507,13.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"DCT SHIPPING LTD",,,UKRAINE,"DCT SHIPPING LTD",,,UKRAINE,,,,,"DCT SHIPPING LTD",,,UKRAINE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"SASEBO HEAVY INDUSTRIES",shipship.business@ssk-sasebo.co.jp,SASEBO,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,MITSUI,,,JAPAN,74249,,,-
"ANITA N",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-04 15:40:00","7d 6h 20m",ITAQUI,BR,BRIQI,,,,-,,,-,,Laden,"Not in Transit",,538003568,9554030,10.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"GOURDOMICHALIS MARITIME S A",kavo@gmsa.gr,,GREECE,"GOURDOMICHALIS MARITIME S A",kavo@gmsa.gr,,GREECE,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"CSC JINLING SHIPYARD",,NANJING,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",56868,,,-
"ZHE HAI 526",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-04 14:50:00","4d 18h 7m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,412537000,9567532,10.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"ZHEJIANG SHIPPING GROUP CO LTD ",,,CHINA,"ZHEJIANG SHIPPING GROUP CO LTD ",,,CHINA,"BANK OF COMMUNICATIONS BOCOM",,,CHINA,"ZHEJIANG SHIPPING GROUP CO LTD ",,,CHINA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"WUZHOU SHIP REPAIRING & BUILDING",,ZHOUSHAN,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,57226,,,-
