"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"AVRORA ALTAIR",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-12 23:14:00","1h ",,,,,,,-,,,-,,Laden,"In Transit",,273444390,9300348,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"ADVANTAGE PARTY",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-02-12 22:16:00","1d 19h 23m","ANTWERP ANCH",BE,,,,,-,,,-,,Laden,"Not in Transit",,538007533,9327360,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,"NORTHERN FUND MANAGEMENT BERMUDA LTD",,,BERMUDA,"NORDEN SYNERGY SHIP MANAGEMENT LTD",,,DENMARK,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,BMZ,,BRYANSK,RUSSIA,37067,,,-
BASSILEVOUSA,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-02-12 21:33:00","1d 16h 12m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241522000,9295335,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39698,,,-
"VF TANKER 21",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-12 19:49:00","3d 3h 23m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273359390,9645102,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7029,,,-
"LITEYNY PROSPECT",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-02-12 18:30:00","1d 5h 26m",YANTAI,CN,CNYTG,,,,-,,,-,,Laden,"Not in Transit",,636011642,9256078,13.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","UK P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",114546,,,-
"LYRIC CAMELLIA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-12 18:28:00","3d 5h 52m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,311000359,9730933,13.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SHELL INTERNATIONAL TRADING & SHIPPING CO",,,U.K.,"ORPHEUS MARINE TRANSPORT CORP",omtcgr@omtc.gr,,GREECE,,,,,"V SHIPS UK LTD",,,U.K.,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"SUNGDONG SHIPBUILDING & MARINE ENGINEERING",,TONGYOUNG,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,109999,,,-
TRUVOR,DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-12 16:27:00","2d 19h 6m","TEKIRDAG ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,273359580,9676230,3.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRINITY SHIPPING LLC",,,RUSSIA,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"TRINITY SHIPPING LLC",,,RUSSIA,"VSK INSURANCE GROUP",,MOSCOW,RUSSIA,"KOSTROMSKOY SHIPBUILDING SHIPREPAIRING PLANT",,KOSTROMA,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6619,,,-
"GAZPROMNEFT MURMANSK",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-02-12 14:18:00","6h 37m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273430430,9167930,6.7,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,"GAZPROMNEFT MARINE BUNKER LTD",Tkachenko.VI@spb.gazprom-neft.ru,,RUSSIA,,,,,"GAZPROMNEFT SHIPPING LTD",shipping@spb.gazpromneft.ru,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA NETHERLANDS",,,NETHERLANDS,8245,,,-
"NIKOLAY SHALAVIN",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-02-12 14:16:00","9h 42m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273359970,9217321,5.6,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ODESSA TANKER CO",trbug@transbunker.com,,UKRAINE,"ODESSA TANKER CO",trbug@transbunker.com,,UKRAINE,,,,,,,,,"VSK INSURANCE GROUP",,MOSCOW,RUSSIA,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,5500,,,-
RYMAN,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-12 13:18:00","1d 15h 29m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,249855000,9777931,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ST SHIPPING & TRANSPORT INC",operations@stshipping.com,,U.K.,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",112870,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-12 13:01:00",38m,,,,,,,-,,,-,,Laden,"In Transit",,538007496,9226009,9.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"VF TANKER 1",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-12 12:33:00","1d 5h 9m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273351450,9640499,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7022,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-12 11:39:00","3d 20h 17m","YEOSU ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,538007496,9226009,9.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
BAVLY,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-12 09:21:00","1d 17m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358180,9621560,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAFTA INVEST",,,LATVIA,"NAFTA INVEST",,,LATVIA,,,,,,,,,,,,,"ZELENODOLSK GORKIY PLANT",zdship@nimb.ru,ZELENODOLSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6614,,,-
"METIN KA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-12 07:49:00","1d 8h 14m","SAMSUN ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,271001000,9445382,6.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MAK",,KIEL,GERMANY,6308,,,-
SEAPIKE,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-12 05:25:00","1d 8h 5m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,218292000,9423449,10.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"CLEARLAKE SHIPPING LTD",,,SWITZERLAND,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,43550,,,-
"MINERVA TYCHI",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-02-12 04:29:00","4d 11h 21m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241372000,9723291,10.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TOTAL GROUP CIE FRANCAISE DES PETROLES",,,FRANCE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39070,,,-
"ELANDRA EAGLE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-12 04:24:00","19h 34m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538007153,9792474,15.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,MANSEL,,,NETHERLANDS,"ELANDRA TANKERS SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,,,,,"LSC SHIPMANAGEMENT SIA",,,LATVIA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,157554,,,-
"BALTIC SUN II",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-11 23:05:00","1d 12h 37m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,215795000,9286059,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"BALTIC S PRODUKTENTANKSCHIFFAHRTSGESELLSCHAFT",,,GERMANY,,,,,"INTERORIENT MARINE SERVICES",,,CYPRUS,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37305,,,-
"BALT FLOT 12",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-11 22:55:00","4d 18h 46m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273380460,9804241,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"BF TANKER LLC",info@bftanker.com,,RUSSIA,"STATE TRANSPORT LEASING COMPANY PJSC",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7013,,,-
"KMARIN RENOWN",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-11 20:55:00","17h 46m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,235108526,9683013,14.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,BP,,,U.K.,"KUKJE MARITIME INVESTMENT CORP KMARIN",,,"SOUTH KOREA",,,,,"V SHIPS OSLO",,,NORWAY,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,109693,,,-
ASTANA,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-02-11 20:21:00","16h 11m","SANGACHAL ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000393,9323091,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
"HAFNIA BERING",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-11 18:38:00","1d 21h 23m","TALLINN CITY ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,566255000,9725603,10.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39067,,,-
"VF TANKER 22",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-11 17:23:00",54m,,,,,,,-,,,-,,Laden,"In Transit",,273333670,9645114,3.9,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7030,,,-
"JOHNNY RANGER",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-11 16:12:00","1d 8h 55m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,256909000,9388209,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"SCORPIO MR POOL SMRP",,,MONACO,"PREMUDA SOCIETA DI NAVIGAZIONE PER AZIONI",technical.dptge@premuda.net,,ITALY,,,,,"GENOA MARITIME SA",info@genoamaritime.com,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX ENGINE DALIAN",,DALIAN,CHINA,50922,,,-
"ARNO BABADJANYAN",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-11 15:57:00",28m,,,,,,,-,,,-,,Laden,"In Transit",,273210470,9163764,9.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HUMBOLDT INTERNATIONAL SA",,,CHILE,"PODRAVINA SHIPPING INC",,SANTIAGO,CHILE,,,,,"HUMBOLDT INTERNATIONAL SA",,,CHILE,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,14369,,,-
RAVA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-11 14:18:00","1d 13h 7m",GDANSK,PL,PLGDN,,,,-,,,-,,Laden,"Not in Transit",,238019000,9796743,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,,,,,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"UK P & I CLUB",,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,114385,,,-
"VF TANKER 20",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-02-11 13:35:00","1d 9h 11m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273358390,9645097,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7031,,,-
ARABELLA,DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-02-11 13:19:00",20m,,,,,,,-,,,-,,"Partially Laden","In Transit",,210340000,9909247,6.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"GEFO OIL TRANSPORT",info@gefo.com,,GERMANY,"GEFO OIL TRANSPORT",info@gefo.com,,GERMANY,,,,,"GEFO OIL TRANSPORT",info@gefo.com,,GERMANY,,,,,,,,,,,,,,,,,7703,,,-
DAFNE,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-02-11 13:00:00","2d 21h 4m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273355800,9540340,4.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WEICHAI HEAVY MACHINERY CO LTD",,WEIFANG,CHINA,6289,,,-
"MINERVA CORALIA",DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-02-11 11:20:00","19h 22m","TAMAN ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,249878000,9728239,11.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",113850,,,-
"ARMADA LEADER",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-02-11 11:11:00","1h 6m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273448000,9260483,4.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,,,,,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"SELAH SHIPYARD",selah@superonline.com,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6477,,,-
IRIDESCENT,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-11 10:18:00","16h 14m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636017796,9436018,12.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,,,,,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"NEW TIMES SHIPBUILDING",business@ntship.com.cn,JINGJIANG,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",112871,,,-
